,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
c,0.35094690322875977,0.06463238596916199,0.09222014248371124,0.10306661576032639,0.13670700788497925,0.12221848964691162,0.058516450226306915,0.13550162315368652,0.3566057085990906,0.5599424839019775,0.7906929850578308,0.3705543577671051,0.6523658633232117,0.6554927825927734,0.6554927825927734,0.6554927825927734
x,322.5,262.5,262.5,182.5,282.5,302.5,302.5,342.5,412.5,422.5,422.5,442.5,402.5,202.5,382.5,282.5
y,136.6666717529297,323.3333435058594,430.0,510.0,350.0,430.0,536.6666870117188,223.3333282470703,110.0,83.33333587646484,56.66666793823242,110.0,136.6666717529297,163.3333282470703,110.0,190.0
z,-3.5637733936309814,-71.41191864013672,-436.9985656738281,-141.37408447265625,50.18403625488281,-27.886619567871094,160.4385528564453,141.12646484375,3.0033721923828125,-321.268798828125,839.2911376953125,562.8626708984375,381.33843994140625,139.8424530029297,9.67597770690918,11.608283042907715
c,0.3499825596809387,0.06381190568208694,0.09148331731557846,0.1028532162308693,0.13696059584617615,0.12144775688648224,0.05842767655849457,0.13562047481536865,0.3562548756599426,0.5602817535400391,0.7904471158981323,0.3701781630516052,0.6524373292922974,0.6553701162338257,0.6553701162338257,0.6553701162338257
x,322.5,262.5,262.5,182.5,282.5,302.5,302.5,339.375,406.25,422.5,422.5,442.5,402.5,202.5,370.0,282.5
y,136.6666717529297,323.3333435058594,430.0,510.0,350.0,430.0,536.6666870117188,225.0,113.33333587646484,83.33333587646484,56.66666793823242,110.0,136.6666717529297,163.3333282470703,116.66666412353516,190.0
z,-3.703126907348633,-72.04981231689453,-449.04534912109375,-162.57669067382812,52.2410888671875,-36.48180389404297,147.7362823486328,139.3429412841797,3.4133758544921875,-324.8343811035156,847.3487548828125,561.5383911132812,380.4483642578125,137.9552459716797,6.551359176635742,18.96942710876465
c,0.34783923625946045,0.06149439513683319,0.08950880169868469,0.10185575485229492,0.13891887664794922,0.11891091614961624,0.058024175465106964,0.13627251982688904,0.3567541837692261,0.560382604598999,0.7905684113502502,0.37076306343078613,0.6526641845703125,0.6556953191757202,0.6556953191757202,0.6556953191757202
x,322.5,262.5,262.5,182.5,282.5,302.5,302.5,336.25,400.0,422.5,422.5,442.5,402.5,202.5,357.5,282.5
