,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
c,0.22024691104888916,0.13311710953712463,0.11094819009304047,0.04236592352390289,0.05708666518330574,0.20778082311153412,0.1318218857049942,0.11010348051786423,0.4361564517021179,0.5438352227210999,0.7046782374382019,0.47412073612213135,0.3607383668422699,0.3372389078140259,0.3372389078140259,0.3372389078140259
x,228.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,217.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.509376049041748,-33.1098747253418,-282.1046142578125,-130.52523803710938,20.25320816040039,27.297035217285156,133.9044952392578,49.05070877075195,7.383491516113281,-161.76165771484375,348.2885437011719,275.290771484375,240.1973876953125,212.6156463623047,1.0592632293701172,-29.956369400024414
c,0.21554473042488098,0.13090595602989197,0.11070077866315842,0.04202898591756821,0.05714737996459007,0.20375140011310577,0.13174861669540405,0.11051248013973236,0.43727347254753113,0.5451865792274475,0.7042457461357117,0.47393712401390076,0.36021625995635986,0.337071031332016,0.337071031332016,0.337071031332016
x,230.0,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,220.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.465153217315674,-33.8608512878418,-281.84027099609375,-130.79498291015625,21.114442825317383,27.935462951660156,134.7880096435547,48.418495178222656,7.296375274658203,-161.9258575439453,347.9347229003906,275.83416748046875,240.79934692382812,214.0607147216797,0.31286048889160156,-31.360010147094727
c,0.21058736741542816,0.1282576024532318,0.11026308685541153,0.041783370077610016,0.05734090507030487,0.20027866959571838,0.13213369250297546,0.1103135347366333,0.4373677372932434,0.5458664298057556,0.7044315338134766,0.4736010730266571,0.3598977327346802,0.3372049033641815,0.3372049033641815,0.3372049033641815
x,230.0,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,220.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.465153217315674,-33.8608512878418,-281.84027099609375,-130.79498291015625,21.114442825317383,27.935462951660156,134.7880096435547,48.418495178222656,7.296375274658203,-161.9258575439453,347.9347229003906,275.83416748046875,240.79934692382812,214.0607147216797,0.31286048889160156,-31.360010147094727
c,0.21176587045192719,0.128773033618927,0.11022744327783585,0.041916295886039734,0.05725010111927986,0.20166108012199402,0.13264226913452148,0.10964113473892212,0.4369569718837738,0.545520544052124,0.706371009349823,0.47393307089805603,0.36034274101257324,0.3373349606990814,0.3373349606990814,0.3373349606990814
x,228.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,217.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.509376049041748,-33.1098747253418,-282.1046142578125,-130.52523803710938,20.25320816040039,27.297035217285156,133.9044952392578,49.05070877075195,7.383491516113281,-161.76165771484375,348.2885437011719,275.290771484375,240.1973876953125,212.6156463623047,1.0592632293701172,-29.956369400024414
c,0.21456435322761536,0.1303795576095581,0.11035583913326263,0.04219780117273331,0.0570656955242157,0.2047087550163269,0.1329587697982788,0.10917019844055176,0.43615061044692993,0.544215202331543,0.7067878246307373,0.47424638271331787,0.36165851354599,0.3374059796333313,0.3374059796333313,0.3374059796333313
x,227.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,215.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.553941249847412,-32.35823440551758,-282.3705749511719,-130.2565155029297,19.392419815063477,26.659767150878906,133.0218048095703,49.68172836303711,7.472705841064453,-161.60426330566406,348.6402282714844,274.7471008300781,239.59730529785156,211.1703643798828,1.8088130950927734,-28.54876136779785
c,0.21798446774482727,0.13211028277873993,0.11063419282436371,0.04241226613521576,0.056928813457489014,0.20735947787761688,0.13326731324195862,0.10859206318855286,0.4352342486381531,0.5424559712409973,0.7071936726570129,0.47481411695480347,0.3634795844554901,0.33752650022506714,0.33752650022506714,0.33752650022506714
x,226.25,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,212.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.598567962646484,-31.60617446899414,-282.6373596191406,-129.9886474609375,18.53152084350586,26.023658752441406,132.14060974121094,50.31242370605469,7.5613250732421875,-161.44842529296875,348.9913024902344,274.2030334472656,238.99644470214844,209.72581481933594,2.5584964752197266,-27.139734268188477
c,0.22143925726413727,0.13384410738945007,0.11091572046279907,0.0426253080368042,0.05678814277052879,0.20997433364391327,0.1335788071155548,0.10807003825902939,0.43435609340667725,0.540715217590332,0.7076038122177124,0.4753693640232086,0.365280419588089,0.3376210033893585,0.3376210033893585,0.3376210033893585
x,225.0,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,210.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
